url,status,type,title,meta_description,canonical,robots,h1,h2_count,h3_count,word_count,image_count,schema_types,internal_links_out
https://kraftboxpack.com/product/kraft-first-aid-kit-boxes/,200,product,Kraft First Aid Kit Boxes Wholesale | KBP,"Kraft First Aid Kit Boxes wholesale by KBP with custom sizes, sturdy kraft board, branding options, fast turnaround and free design support.",https://kraftboxpack.com/product/kraft-first-aid-kit-boxes/,,Kraft First Aid Kit Boxes,19,27,3216,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-flip-top-rigid-boxes/,200,product,Kraft Flip Top Rigid Boxes Wholesale | KBP,"Shop Kraft flip top rigid boxes wholesale at KBP. Durable kraft wrap, premium rigid board, custom sizes, finishes, and low MOQs for retail gifting.",https://kraftboxpack.com/product/kraft-flip-top-rigid-boxes/,,Kraft Flip Top Rigid Boxes,14,19,2567,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,42
https://kraftboxpack.com/product/kraft-flower-boxes/,200,product,Kraft Flower Boxes Wholesale | KBP,"Order custom kraft flower boxes wholesale from KBP with sturdy stocks, custom sizes, premium printing and fast turnaround for secure floral gifting.",https://kraftboxpack.com/product/kraft-flower-boxes/,,Kraft Flower Boxes,14,19,2770,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,42
https://kraftboxpack.com/product/kraft-food-boxes/,200,product,"Buy Kraft Food Boxes , Wholesale Packaging","Kraft Food Boxes: High-quality food packaging at wholesale prices. Fast turnaround, free design & shipping, custom options.",https://kraftboxpack.com/product/kraft-food-boxes/,,Kraft Food Boxes,16,24,2110,27,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-frozen-food-boxes/,200,product,Kraft Frozen Food Boxes Wholesale | KBP,"Order Kraft Frozen Food Boxes Wholesale from KBP with custom sizes, branding, sturdy eco friendly materials, design support and quick shipping.",https://kraftboxpack.com/product/kraft-frozen-food-boxes/,,Kraft Frozen Food Boxes,14,19,2850,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-fruit-packaging-boxes/,200,product,Kraft Fruit Packaging Boxes Wholesale | KBP,"Order Kraft fruit packaging boxes wholesale from KBP with sturdy eco-friendly materials, custom sizes, premium printing and fast, reliable delivery.",https://kraftboxpack.com/product/kraft-fruit-packaging-boxes/,,Kraft Fruit Packaging Boxes,14,19,2785,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-gable-boxes/,200,product,"Buy Kraft Gable Boxes And Packaging ,Wholesale","Eco-friendly and stylish packaging solutions for your products. Custom sizes, printing, and finishes available. Quote Today!",https://kraftboxpack.com/product/kraft-gable-boxes/,,Kraft Gable Boxes,16,24,2410,27,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-gift-boxes-with-lids/,200,product,Shop Kraft Gift Boxes With Lids | Kraft Box Pack,"Wholesale Kraft gift boxes featuring secure lids and high-quality printing. Fast turnaround, free design, and shipping. Order now and enjoy free shipping.",https://kraftboxpack.com/product/kraft-gift-boxes-with-lids/,,Kraft Gift Boxes With Lids,16,16,1572,27,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-gift-card-boxes/,200,product,Kraft Gift Card Boxes Wholesale | KBP,"Order Kraft gift card boxes wholesale from Kraft Box Pack with custom sizes, eco friendly stock, free design support and quick turnaround.",https://kraftboxpack.com/product/kraft-gift-card-boxes/,,Kraft Gift Card Boxes,14,19,2960,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,42
https://kraftboxpack.com/product/kraft-gift-hamper-boxes/,200,product,Kraft Gift Hamper Boxes Wholesale | KBP,"Kraft gift hamper boxes wholesale by KBP. Recyclable kraft, custom sizes, inserts, and print options for premium gifting and bulk supply.",https://kraftboxpack.com/product/kraft-gift-hamper-boxes/,,Kraft Gift Hamper Boxes,15,19,2652,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,42
https://kraftboxpack.com/product/kraft-giveaway-packaging-boxes/,200,product,Kraft Giveaway Packaging Boxes Wholesale | KBP,"Order Kraft giveaway packaging boxes wholesale from KBP with custom sizes, eco friendly stock, vivid printing, free design support and fast turnaround.",https://kraftboxpack.com/product/kraft-giveaway-packaging-boxes/,,Kraft Giveaway Packaging Boxes,14,19,2764,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,42
https://kraftboxpack.com/product/kraft-granola-bar-boxes/,200,product,Kraft Granola Bar Boxes Wholesale | KBP,"Order Kraft granola bar boxes wholesale from Kraft Box Pack with custom sizes, food safe materials, vivid printing and fast turnaround across the UK.",https://kraftboxpack.com/product/kraft-granola-bar-boxes/,,Kraft Granola Bar Boxes,14,19,3004,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-hanging-display-boxes/,200,product,Kraft Hanging Display Boxes Wholesale | Kraft Box Pack,"Kraft hanging display boxes wholesale with strong kraft board hanger tabs custom sizes, print, and finishes for retail pegs and hooks. Kraft Box Pack.",https://kraftboxpack.com/product/kraft-hanging-display-boxes/,,Kraft Hanging Display Boxes,13,19,2967,27,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,39
https://kraftboxpack.com/product/kraft-heart-shaped-boxes/,200,product,Kraft Heart Shaped Boxes Wholesale | KBP,"Order Kraft heart shaped boxes wholesale from Kraft Box Pack. Eco-friendly kraft, custom sizes, prints, and secure gifting for brands and events.",https://kraftboxpack.com/product/kraft-heart-shaped-boxes/,,Kraft Heart Shaped Boxes,14,19,2249,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,42
https://kraftboxpack.com/product/kraft-heavy-duty-storage-boxes/,200,product,Kraft Heavy Duty Storage Boxes Wholesale | KBP,"Order Kraft heavy duty storage boxes wholesale from Kraft Box Pack (KBP) with custom sizes, strong kraft board, quick turnaround and low MOQ.",https://kraftboxpack.com/product/kraft-heavy-duty-storage-boxes/,,Kraft Heavy Duty Storage Boxes,14,19,2729,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-hexagon-boxes/,200,product,Kraft Hexagon Boxes Wholesale | KBP,"Kraft Hexagon Boxes Wholesale by KBP with custom sizes, eco-friendly stock, logo printing, fast turnaround, free design support and reliable delivery.",https://kraftboxpack.com/product/kraft-hexagon-boxes/,,Kraft Hexagon Boxes,14,19,2478,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-industrial-parts-boxes/,200,product,Kraft Industrial Parts Boxes Wholesale | KBP,"Buy Kraft industrial parts boxes wholesale from KBP. Strong kraft board, custom sizes and printing, secure product storage and fast delivery.",https://kraftboxpack.com/product/kraft-industrial-parts-boxes/,,Kraft Industrial Parts Boxes,14,19,2944,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-influencer-boxes/,200,product,Kraft Influencer Boxes Wholesale | KBP,"Order custom Kraft influencer boxes wholesale from Kraft Box Pack with eco-friendly materials, premium printing, low MOQs and fast delivery across the UK.",https://kraftboxpack.com/product/kraft-influencer-boxes/,,Kraft Influencer Boxes,14,20,2809,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,42
https://kraftboxpack.com/product/kraft-insulated-cold-boxes/,200,product,Kraft Insulated Cold Boxes Wholesale | KBP,"Keep your chilled products safe with Kraft insulated cold boxes wholesale from Kraft Box Pack. Custom sizes, strong materials, design, fast turnaround.",https://kraftboxpack.com/product/kraft-insulated-cold-boxes/,,Kraft Insulated Cold Boxes,14,19,2861,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-invitation-boxes/,200,product,Kraft Invitation Boxes Wholesale | KBP,"Custom Printed Soap Sleeves Wholesale | Soap Sleeves - design & shipping, custom sizes, Gloss/Matte/Spot UV options. Fast turnaround times.",https://kraftboxpack.com/product/kraft-invitation-boxes/,,Kraft Invitation Boxes,22,23,3624,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,42
https://kraftboxpack.com/product/kraft-jewelry-boxes/,200,product,"Buy Custom Kraft Jewelry Boxes , Packaging","High-quality Kraft Jewelry Boxes at wholesale prices. Customize size, style, and coating. Fast turnaround, free design, and shipping.",https://kraftboxpack.com/product/kraft-jewelry-boxes/,,Kraft Jewelry Boxes,16,16,1508,27,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-jewelry-insert-boxes/,200,product,Kraft Jewelry Insert Boxes Wholesale | KBP,"Kraft Jewelry Insert Boxes Wholesale by KBP in custom sizes, eco-friendly stocks, secure inserts and quick delivery for branded retail and gift packaging.",https://kraftboxpack.com/product/kraft-jewelry-insert-boxes/,,Kraft Jewelry Insert Boxes,14,19,2862,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-juice-bottle-carriers/,200,product,Kraft Juice Bottle Carriers Wholesale | KBP,"Kraft juice bottle carriers wholesale from Kraft Box Pack (KBP) with custom printing, eco friendly board, fast turnaround and design support.",https://kraftboxpack.com/product/kraft-juice-bottle-carriers/,,Kraft Juice Bottle Carriers,14,19,2863,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-keychain-packaging-boxes/,200,product,Kraft Keychain Packaging Boxes Wholesale | KBP,"Order Kraft keychain packaging boxes wholesale from Kraft Box Pack. Custom sizes, eco friendly stock, premium printing, fast turnaround and design.",https://kraftboxpack.com/product/kraft-keychain-packaging-boxes/,,Kraft Keychain Packaging Boxes,14,19,2807,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-lid-base-rigid-boxes/,200,product,Kraft Luxury Magnet Boxes | Wholesale & Custom Rigid Gifts,Secure Kraft Luxury Magnet Boxes with magnetic closure for premium gifting. Order Kraft Luxury Magnet Boxes wholesale with free design consultation.,https://kraftboxpack.com/product/kraft-lid-base-rigid-boxes/,,Kraft Lid & Base Rigid Boxes,14,19,2384,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,42
https://kraftboxpack.com/product/kraft-lip-balm-packaging-boxes/,200,product,Kraft Lip Balm Packaging Boxes Wholesale | KBP,"Order eco-friendly Kraft Lip Balm Packaging Boxes wholesale from KBP with custom sizes, fast turnaround, and quality printing for retail and gifting.",https://kraftboxpack.com/product/kraft-lip-balm-packaging-boxes/,,Kraft Lip Balm Packaging Boxes,23,17,2915,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,42
https://kraftboxpack.com/product/kraft-liquor-gift-boxes/,200,product,Kraft Liquor Gift Boxes Wholesale | KBP,Secure Kraft Liquor Gift Boxes for bottles. Available Kraft liquor gift boxes wholesale and Kraft liquor gift boxes empty for premium presentation.,https://kraftboxpack.com/product/kraft-liquor-gift-boxes/,,Kraft Liquor Gift Boxes,16,25,2512,27,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,43
https://kraftboxpack.com/product/kraft-luxury-magnet-boxes/,200,product,Kraft Gift Hamper Boxes | Wholesale & Bulk Gifting Supply,High-capacity Kraft Gift Hamper Boxes for bundling. Order Kraft Gift Hamper Boxes wholesale supplies for multi-item gifting and presentation.,https://kraftboxpack.com/product/kraft-luxury-magnet-boxes/,,Kraft Luxury Magnet Boxes,14,19,1987,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,42
https://kraftboxpack.com/product/kraft-macaron-packaging-boxes/,200,product,Kraft Macaron Packaging Boxes Wholesale | KBP,"Order custom kraft macaron packaging boxes wholesale from Kraft Box Pack (KBP) with custom sizes, premium printing, design support and fast delivery.",https://kraftboxpack.com/product/kraft-macaron-packaging-boxes/,,Kraft Macaron Packaging Boxes,14,19,3112,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-magnetic-closure-boxes/,200,product,Kraft Magnetic Closure Boxes Wholesale | KBP,"Order durable Kraft Magnetic Closure Boxes wholesale from KBP with custom sizes, branding, eco-friendly materials and fast UK-wide delivery.",https://kraftboxpack.com/product/kraft-magnetic-closure-boxes/,,Kraft Magnetic Closure Boxes,14,19,2580,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-mailer-boxes/,200,product,Order Kraft Mailer Boxes And Packaging,"Order custom Kraft Mailer Boxes at wholesale prices. Get free design and shipping, and choose from various sizes and styles.",https://kraftboxpack.com/product/kraft-mailer-boxes/,,Kraft Mailer Boxes,16,24,1732,27,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-makeup-palette-boxes/,200,product,Kraft Makeup Palette Boxes Wholesale | KBP,"Order Kraft makeup palette boxes wholesale from KBP with custom sizes, eco-friendly board, vivid printing and fast delivery for cosmetic brands.",https://kraftboxpack.com/product/kraft-makeup-palette-boxes/,,Kraft Makeup Palette Boxes,14,19,2003,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,42
https://kraftboxpack.com/product/kraft-marketing-kit-boxes/,200,product,Kraft Marketing Kit Boxes Wholesale | KBP,Kraft Marketing Kit Boxes Wholesale | Custom printed eco kraft presentation boxes for branded samples and welcome kits. Low prices and fast turnaround.,https://kraftboxpack.com/product/kraft-marketing-kit-boxes/,,Kraft Marketing Kit Boxes,14,19,2825,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,42
https://kraftboxpack.com/product/kraft-mascara-boxes/,200,product,Kraft Mascara Boxes Wholesale | KBP,"Order Kraft mascara boxes wholesale from KBP with custom sizes, bold branding prints, sturdy eco-friendly stock and quick turnaround for cosmetic lines.",https://kraftboxpack.com/product/kraft-mascara-boxes/,,Kraft Mascara Boxes,20,16,3076,25,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,36
https://kraftboxpack.com/product/kraft-meat-packaging-boxes/,200,product,Kraft Meat Packaging Boxes Wholesale | KBP,"Order Kraft meat packaging boxes wholesale from KBP with custom sizes, eco-friendly kraft stock, high quality printing, fast turnaround and free shipping.",https://kraftboxpack.com/product/kraft-meat-packaging-boxes/,,Kraft Meat Packaging Boxes,14,19,2571,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-medicine-packaging-boxes/,200,product,Kraft Medicine Packaging Boxes Wholesale | KBP,"Get Kraft medicine packaging boxes wholesale from KBP with secure locking styles, custom sizes, eco stocks, and sharp branding for pharmacies and clinics.",https://kraftboxpack.com/product/kraft-medicine-packaging-boxes/,,Kraft Medicine Packaging Boxes,17,22,2154,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-milk-bottle-carriers/,200,product,Kraft Milk Bottle Carriers Wholesale | KBP,"Order kraft milk bottle carriers wholesale from KBP with custom printing, sturdy eco-friendly board, low MOQs and fast, reliable delivery.",https://kraftboxpack.com/product/kraft-milk-bottle-carriers/,,Kraft Milk Bottle Carriers,14,19,2854,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-minimalist-boxes/,200,product,Kraft Minimalist Boxes Wholesale | KBP,"Kraft Minimalist Boxes offer simple, custom packaging. Get Kraft minimalist boxes wholesale and custom packaging boxes USA supply.",https://kraftboxpack.com/product/kraft-minimalist-boxes/,,Kraft Minimalist Boxes,15,20,2199,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-muffin-packaging-boxes/,200,product,Kraft Muffin Packaging Boxes Wholesale | KBP,"Get Kraft muffin packaging boxes wholesale from Kraft Box Pack (KBP) with custom sizes, food-safe printing, low MOQs, turnaround and design.",https://kraftboxpack.com/product/kraft-muffin-packaging-boxes/,,Kraft Muffin Packaging Boxes,14,18,3453,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-necklace-box/,200,product,Kraft Necklace Box Wholesale | Kraft Box Pack,"Secure Kraft Necklace Box packaging for pendants and chains. Lightweight, printable, eco-friendly, and available in bulk wholesale for jewelry brands.",https://kraftboxpack.com/product/kraft-necklace-box/,,Kraft Necklace Box,16,20,2262,27,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-noodle-packaging-boxes/,200,product,Kraft Noodle Packaging Boxes Wholesale | KBP,"Order durable kraft noodle packaging boxes wholesale from KBP with custom sizes, printing, design support and quick turnaround across the UK.",https://kraftboxpack.com/product/kraft-noodle-packaging-boxes/,,Kraft Noodle Packaging Boxes,14,19,2804,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-notebook-packaging/,200,product,Kraft Notebook Packaging Wholesale | KBP,"Order Kraft notebook packaging wholesale from KBP with custom sizes, eco-friendly materials, premium printing, design support and fast turnaround.",https://kraftboxpack.com/product/kraft-notebook-packaging/,,Kraft Notebook Packaging,14,19,2889,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-octagon-boxes/,200,product,Kraft Octagon Boxes Wholesale | KBP,"Kraft Octagon Boxes wholesale from KBP with custom sizes, eco materials and strong walls for gifts, bakery items and retail packaging across the UK.",https://kraftboxpack.com/product/kraft-octagon-boxes/,,Kraft Octagon Boxes,14,19,2415,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-paper-boxes/,200,product,Kraft Paper Boxes Wholesale | Kraft Box Pack,"Order kraft paper boxes wholesale from Kraft Box Pack. Eco-friendly, customizable, fast shipping and free design support.",https://kraftboxpack.com/product/kraft-paper-boxes/,,Kraft Paper Boxes,17,26,2365,27,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-paper-dispenser-boxes/,200,product,Order Kraft Paper Dispenser Boxes | Kraft Box Pack,"Wholesale Kraft Paper Dispenser Boxes. High-quality, customizable boxes for packaging and storage. Fast turnaround, free design, and shipping.",https://kraftboxpack.com/product/kraft-paper-dispenser-boxes/,,Kraft Paper Dispenser Boxes,17,26,1797,27,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-paper-gift-boxes/,200,product,"Shop Kraft Paper Gift Boxes, Wholesale Price","Kraft Paper Gift Boxes: Eco-friendly, customizable packaging for your products. Wholesale pricing, fast turnaround, and free design.",https://kraftboxpack.com/product/kraft-paper-gift-boxes/,,Kraft Paper Gift Boxes,16,16,1561,27,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-paper-gift-wrapping/,200,product,"Buy Kraft Paper Gift Wrapping , Discounted Price","Wholesale Kraft Paper Gift Wrapping: High-quality, customizable gift wrapping with free design and shipping. Fast turnaround times and eco-friendly options.",https://kraftboxpack.com/product/kraft-paper-gift-wrapping/,,Kraft Paper Gift Wrapping,17,25,1876,27,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-paper-packaging/,200,product,"Order Kraft Paper Packaging , Wholesale","Eco-friendly Kraft paper packaging at wholesale prices. Custom sizes, styles, and coatings. Free design and shipping. Order Now!",https://kraftboxpack.com/product/kraft-paper-packaging/,,Kraft Paper Packaging,18,26,1678,27,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-paper-treat-bags/,200,product,Kraft Paper Treat Bags Wholesale | Kraft Box Pack,"Lightweight Kraft Paper Treat Bags for snacks, bakery goods, and gifting. Food-safe, printable, and available in bulk wholesale for retail and events.",https://kraftboxpack.com/product/kraft-paper-treat-bags/,,Kraft Paper Treat Bags,16,20,2212,27,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-paperboard-boxes/,200,product,Kraft Paperboard Boxes Wholesale | Kraft Box Pack,"Shop kraft paperboard boxes wholesale. Sturdy, custom-printed, eco-friendly. Design help, fast shipping, and custom sizes for retail or e-commerce.",https://kraftboxpack.com/product/kraft-paperboard-boxes/,,Kraft Paperboard Boxes,27,17,2028,27,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-pastry-boxes/,200,product,Kraft Pastry Boxes Wholesale | KBP,"Order Kraft Pastry Boxes wholesale from KBP with custom sizes, food-safe kraft material, fast turnaround, and design support for your bakery.",https://kraftboxpack.com/product/kraft-pastry-boxes/,,Kraft Pastry Boxes,14,19,3259,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-pen-packaging-boxes/,200,product,Kraft Pen Packaging Boxes Wholesale | KBP,"Shop Kraft pen packaging boxes wholesale from Kraft Box Pack (KBP) with custom sizes, eco-friendly stock, sharp printing, fast turnaround and design.",https://kraftboxpack.com/product/kraft-pen-packaging-boxes/,,Kraft Pen Packaging Boxes,14,19,3063,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-pencil-packaging-boxes/,200,product,Kraft Pencil Packaging Boxes Wholesale | KBP,"Kraft pencil packaging boxes wholesale from Kraft Box Pack with custom sizes, eco friendly materials, quality printing and fast delivery across the UK.",https://kraftboxpack.com/product/kraft-pencil-packaging-boxes/,,Kraft Pencil Packaging Boxes,14,19,3012,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-perfume-boxes/,200,product,Kraft Perfume Boxes Wholesale | KBP,"Kraft Perfume Boxes Wholesale by KBP with custom sizes, eco-friendly materials, premium printing, and fast turnaround for branded fragrance packaging.",https://kraftboxpack.com/product/kraft-perfume-boxes/,,Kraft Perfume Boxes,17,16,2577,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,42
https://kraftboxpack.com/product/kraft-photo-frame-boxes/,200,product,Kraft Photo Frame Boxes Wholesale | KBP,"Order Kraft photo frame boxes wholesale from KBP with custom sizes, eco friendly stock, sharp printing, fast turnaround and design support.",https://kraftboxpack.com/product/kraft-photo-frame-boxes/,,Kraft Photo Frame Boxes,14,19,3066,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-pillow-boxes/,200,product,Kraft Pillow Boxes Wholesale | Kraft Box Pack,"Order kraft pillow boxes wholesale. Sustainable, stylish, and ready for printing. Free design & shipping, custom sizes & finishes.",https://kraftboxpack.com/product/kraft-pillow-boxes/,,Kraft Pillow Boxes,17,26,1773,27,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-pillow-gift-boxes/,200,product,Kraft Pillow Gift Boxes Wholesale | KBP,"Get Kraft pillow gift boxes wholesale from KBP. Eco-friendly kraft, custom sizes, clean printing, and sturdy packaging for gifts, events, and retail.",https://kraftboxpack.com/product/kraft-pillow-gift-boxes/,,Kraft Pillow Gift Boxes,14,19,2634,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,42
https://kraftboxpack.com/product/kraft-pizza-boxes/,200,product,Order Kraft Pizza Boxes And Packaging,"High-quality, custom pizza packaging at wholesale prices. Fast turnaround, free design, and various printing options. Order Today!",https://kraftboxpack.com/product/kraft-pizza-boxes/,,"Kraft Pizza Box Supply Options \r\n Pizza delivery and takeout demand reliable packaging. At Kraft Box Pack , we provide Kraft"",""currency"":""USD"",""tags"":[],""images"":[],""variants"":{""2603"":{""variantID"":""2603"",""title"":""Kraft Pizza Boxes"",""status"":null,""price"":30,""imageID"":""2604"",""imageUrl"":""https:\/\/kraftboxpack.com\/wp-content\/uploads\/2024\/10\/Kraft-Pizza-Boxes.jpg""}},""productID"":""2603"",""productUrl"":""https:\/\/kraftboxpack.com\/product\/kraft-pizza-boxes\/"",""categoryIDs"":null,""createdAt"":null,""updatedAt"":null,""published"":true} gtag(""event"", ""view_item"", { send_to: ""GLA"", ecomm_pagetype: ""product"", value: 0.300000, items:[{ id: ""gla_2603"", price: 0.300000, google_business_vertical: ""retail"", name: ""Kraft Pizza Boxes"", category: ""Kraft Packaging Boxes"", }]}); Kraft Pizza Boxes",17,19,1498,27,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-pop-display-boxes/,200,product,Kraft POP Display Boxes Wholesale | KBP,"Order Kraft POP Display Boxes wholesale from Kraft Box Pack with custom sizes, eco kraft stock, quality printing and fast turnaround across the UK.",https://kraftboxpack.com/product/kraft-pop-display-boxes/,,Kraft POP Display Boxes,13,19,2940,27,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,39
https://kraftboxpack.com/product/kraft-popcorn-packaging-boxes/,200,product,Kraft Popcorn Packaging Boxes Wholesale | KBP,"Order durable Kraft popcorn packaging boxes wholesale from KBP with custom sizes, branding, fast turnaround, design help and reliable shipping",https://kraftboxpack.com/product/kraft-popcorn-packaging-boxes/,,Kraft Popcorn Packaging Boxes,14,19,2950,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-ppe-packaging-boxes/,200,product,Kraft PPE Packaging Boxes Wholesale | KBP,"Order Kraft PPE packaging boxes wholesale from Kraft Box Pack (KBP) with custom sizes, eco-friendly materials and fast turnaround across the UK.",https://kraftboxpack.com/product/kraft-ppe-packaging-boxes/,,Kraft PPE Packaging Boxes,17,25,3461,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
https://kraftboxpack.com/product/kraft-pr-packaging-boxes/,200,product,Kraft PR Packaging Boxes Wholesale | KBP,"Order Kraft PR packaging boxes wholesale from KBP with custom sizes, high-quality printing, free design support and fast turnaround.",https://kraftboxpack.com/product/kraft-pr-packaging-boxes/,,Kraft PR Packaging Boxes,14,19,2939,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,42
https://kraftboxpack.com/product/kraft-promotional-boxes/,200,product,Kraft Promotional Boxes Wholesale | KBP,"Kraft Promotional Boxes Wholesale by KBP with eco-friendly materials, vivid branding, secure inserts and fast, reliable delivery across the UK.",https://kraftboxpack.com/product/kraft-promotional-boxes/,,Kraft Promotional Boxes,14,19,2840,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,42
https://kraftboxpack.com/product/kraft-puzzle-packaging-boxes/,200,product,Kraft Puzzle Packaging Boxes Wholesale | KBP,"Order Kraft puzzle packaging boxes wholesale from Kraft Box Pack with custom sizes, eco friendly materials and fast turnaround across the UK.",https://kraftboxpack.com/product/kraft-puzzle-packaging-boxes/,,Kraft Puzzle Packaging Boxes,13,19,2775,27,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,39
https://kraftboxpack.com/product/kraft-pyramid-boxes/,200,product,Kraft Pyramid Boxes Wholesale | KBP,"Kraft Pyramid Boxes wholesale by KBP with custom sizes, eco-friendly stock, quality printing and quick turnaround for gifts, favors and retail.",https://kraftboxpack.com/product/kraft-pyramid-boxes/,,Kraft Pyramid Boxes,14,19,2499,28,AggregateRating | Brand | ImageObject | Offer | Person | Product | Rating | Review,41
